# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    305     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    250     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    302     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    299     67     71     97     31      0      0      0      0   1512   1410   2253      4      0 
    0    305     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    288     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    306     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    299     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    287     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    283     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    301     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    284     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    291     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    292     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    289     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    285     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    254     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    275     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    301     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    285     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    308     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    295     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    306     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    179     71     75     97     30      0      0      0      0   1512   1410   2051      4      0 
    1    308     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    303     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    285     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    298     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    271     66     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    286     71     75     97     29      0      0      0      0   1512   1380   2051      4      0 
    1    289     67     71     97     31      0      0      0      0   1512   1410   2253      4      0 
    0    285     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    288     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    292     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    293     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    287     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    292     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    294     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    282     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    287     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
